prov_code,capital,town_name,debt
41,0,Constantina,0
41,0,Coria del Río,5.937
41,0,Coripe,838
41,0,Coronil (El),1.665
41,0,Corrales (Los),840
41,0,Dos Hermanas,647
41,0,Écija,39.074
41,0,Espartinas,953
41,0,Estepa,5.161
41,0,Fuentes de Andalucía,0
41,0,Garrobo (El),40
41,0,Gelves,2.074
41,0,Gerena,5.791
41,0,Gilena,1.317
41,0,Gines,1.408
41,0,Guadalcanal,594
41,0,Guillena,11.229
41,0,Herrera,3.283
41,0,Huévar del Aljarafe,2.290
41,0,Lantejuela,1.045
41,0,Lebrija,18.248
41,0,Lora de Estepa,101
41,0,Lora del Río,0
41,0,Luisiana (La),809
41,0,Madroño (El),0
41,0,Mairena del Alcor,2.004
41,0,Mairena del Aljarafe,9.608
41,0,Marchena,0
41,0,Marinaleda,3.103
41,0,Martín de la Jara,678
41,0,Molares (Los),630
41,0,Montellano,12.714
41,0,Morón de la Frontera,33.729
41,0,Navas de la Concepción (Las),351
41,0,Olivares,1.083
41,0,Osuna,4.576
41,0,Palacios y Villafranca (Los),47.240
41,0,Palomares del Río,5.484
41,0,Paradas,0
41,0,Pedrera,1.934
41,0,Pedroso (El),0
41,0,Peñaflor,597
41,0,Pilas,9.968
41,0,Pruna,223
41,0,Puebla de Cazalla (La),31
41,0,Puebla de los Infantes (La),192
41,0,Puebla del Río (La),71
41,0,Real de la Jara (El),649
41,0,Rinconada (La),0
41,0,Roda de Andalucía (La),884
41,0,Ronquillo (El),4
41,0,Rubio (El),433
41,0,Salteras,1
41,0,San Juan de Aznalfarache,1.218
41,0,Sanlúcar la Mayor,1.474
41,0,San Nicolás del Puerto,193
41,0,Santiponce,6.353
41,0,Saucejo (El),176
41,1,Sevilla,321.000
41,0,Tocina,0
41,0,Tomares,3.117
41,0,Umbrete,9.337
41,0,Utrera,8.693
41,0,Valencina de la Concepción,2.576
41,0,Villamanrique de la Condesa,463
41,0,Villanueva del Ariscal,1.012
41,0,Villanueva del Río y Minas,3.971
41,0,Villanueva de San Juan,0
41,0,Villaverde del Río,2.559
41,0,Viso del Alcor (El),3.374
41,0,Cañada Rosal,632
41,0,Isla Mayor,1.280
41,0,Cuervo de Sevilla (El),173
42,0,Abejar,516
42,0,Adradas,0
42,0,Ágreda,38
42,0,Alconaba,0
42,0,Alcubilla de Avellaneda,0
42,0,Alcubilla de las Peñas,0
42,0,Aldealafuente,0
42,0,Aldealices,0
42,0,Aldealpozo,0
42,0,Aldealseñor,0
42,0,Aldehuela de Periáñez,0
42,0,Aldehuelas (Las),0
42,0,Alentisque,0
42,0,Aliud,0
42,0,Almajano,0
42,0,Almaluez,0
42,0,Almarza,198
42,0,Almazán,1.196
42,0,Almazul,0
42,0,Almenar de Soria,4
42,0,Alpanseque,0
42,0,Arancón,0
42,0,Arcos de Jalón,40
42,0,Arenillas,0
42,0,Arévalo de la Sierra,0
42,0,Ausejo de la Sierra,0
42,0,Baraona,0
42,0,Barca,0
42,0,Barcones,0
42,0,Bayubas de Abajo,10
42,0,Bayubas de Arriba,0
42,0,Beratón,0
42,0,Berlanga de Duero,0
42,0,Blacos,0
42,0,Bliecos,0
42,0,Borjabad,0
42,0,Borobia,67
42,0,Buberos,0
42,0,Buitrago,0
42,0,Burgo de Osma-Ciudad de Osma,0
42,0,Cabrejas del Campo,0
42,0,Cabrejas del Pinar,226
42,0,Calatañazor,0
42,0,Caltojar,0
42,0,Candilichera,0
42,0,Cañamaque,0
42,0,Carabantes,0
42,0,Caracena,0
42,0,Carrascosa de Abajo,0
42,0,Carrascosa de la Sierra,0
42,0,Casarejos,0
42,0,Castilfrío de la Sierra,0
42,0,Castilruiz,0
42,0,Castillejo de Robledo,0
42,0,Centenera de Andaluz,0
42,0,Cerbón,54
42,0,Cidones,6
42,0,Cigudosa,0
42,0,Cihuela,0
42,0,Ciria,0
42,0,Cirujales del Río,0
42,0,Coscurita,0
42,0,Covaleda,6
42,0,Cubilla,0
42,0,Cubo de la Solana,0
42,0,Cueva de Ágreda,0
42,0,Dévanos,0
42,0,Deza,0
42,0,Duruelo de la Sierra,700
42,0,Escobosa de Almazán,0
42,0,Espeja de San Marcelino,0
42,0,Espejón,0
42,0,Estepa de San Juan,0
42,0,Frechilla de Almazán,0
42,0,Fresno de Caracena,0
42,0,Fuentearmegil,0
42,0,Fuentecambrón,0
42,0,Fuentecantos,0
42,0,Fuentelmonge,0
42,0,Fuentelsaz de Soria,0
42,0,Fuentepinilla,0
42,0,Fuentes de Magaña,52
42,0,Fuentestrún,0
42,0,Garray,0
42,0,Golmayo,0
42,0,Gómara,0
42,0,Gormaz,0
42,0,Herrera de Soria,0
42,0,Hinojosa del Campo,0
42,0,Langa de Duero,353
42,0,Liceras,0
42,0,Losilla (La),0
42,0,Magaña,123
42,0,Maján,0
42,0,Matalebreras,33
42,0,Matamala de Almazán,1.171
42,0,Medinaceli,0
42,0,Miño de Medinaceli,0
42,0,Miño de San Esteban,0
42,0,Molinos de Duero,0
42,0,Momblona,0
42,0,Monteagudo de las Vicarías,0
42,0,Montejo de Tiermes,0
42,0,Montenegro de Cameros,30
42,0,Morón de Almazán,0
42,0,Muriel de la Fuente,0
42,0,Muriel Viejo,0
42,0,Nafría de Ucero,0
42,0,Narros,0
42,0,Navaleno,0
42,0,Nepas,0
42,0,Nolay,0
42,0,Noviercas,13
42,0,Ólvega,807
42,0,Oncala,133
42,0,Pinilla del Campo,0
42,0,Portillo de Soria,0
42,0,Póveda de Soria (La),2
42,0,Pozalmuro,0
42,0,Quintana Redonda,0
42,0,Quintanas de Gormaz,0
42,0,Quiñonería,0
42,0,Rábanos (Los),11
42,0,Rebollar,0
42,0,Recuerda,0
42,0,Rello,0
42,0,Renieblas,0
42,0,Retortillo de Soria,0
42,0,Reznos,0
42,0,Riba de Escalote (La),0
42,0,Rioseco de Soria,0
42,0,Rollamienta,0
42,0,Royo (El),0
42,0,Salduero,0
42,0,San Esteban de Gormaz,453
42,0,San Felices,0
42,0,San Leonardo de Yagüe,0
42,0,San Pedro Manrique,0
42,0,Santa Cruz de Yanguas,0
42,0,Santa María de Huerta,19
42,0,Santa María de las Hoyas,0
42,0,Serón de Nágima,4
42,0,Soliedra,0
42,1,Soria,24.689
42,0,Sotillo del Rincón,0
42,0,Suellacabras,0
42,0,Tajahuerce,0
42,0,Tajueco,0
42,0,Talveila,0
42,0,Tardelcuende,24
42,0,Taroda,0
42,0,Tejado,0
42,0,Torlengua,0
42,0,Torreblacos,0
42,0,Torrubia de Soria,0
42,0,Trévago,49
42,0,Ucero,0
42,0,Vadillo,0
42,0,Valdeavellano de Tera,0
42,0,Valdegeña,0
42,0,Valdelagua del Cerro,0
42,0,Valdemaluque,0
42,0,Valdenebro,0
42,0,Valdeprado,54
42,0,Valderrodilla,0
42,0,Valtajeros,55
42,0,Velamazán,0
42,0,Velilla de la Sierra,0
42,0,Velilla de los Ajos,0
42,0,Viana de Duero,0
42,0,Villaciervos,0
42,0,Villanueva de Gormaz,0
42,0,Villar del Ala,0
42,0,Villar del Campo,0
42,0,Villar del Río,0
42,0,Villares de Soria (Los),11
42,0,Villasayas,0
42,0,Villaseca de Arciel,0
42,0,Vinuesa,740
42,0,Vizmanos,0
42,0,Vozmediano,0
42,0,Yanguas,0
42,0,Yelo,0
43,0,Aiguamúrcia,255
43,0,Albinyana,1.022
43,0,Albiol (L'),0
43,0,Alcanar,2.825
43,0,Alcover,4.042
43,0,Aldover,89
43,0,Aleixar (L'),0
43,0,Alfara de Carles,171
43,0,Alforja,62
43,0,Alió,54
43,0,Almoster,24
43,0,Altafulla,476
43,0,Ametlla de Mar (L'),15.314
43,0,Amposta,12.081
43,0,Arbolí,0
43,0,Arboç (L'),3.810
43,0,Argentera (L'),102
43,0,Arnes,211
43,0,Ascó,0
43,0,Banyeres del Penedès,530
43,0,Barberà de la Conca,118
43,0,Batea,0
43,0,Bellmunt del Priorat,150
43,0,Bellvei,327
43,0,Benifallet,1.251
43,0,Benissanet,0
43,0,Bisbal de Falset (La),0
43,0,Bisbal del Penedès (La),1.933
43,0,Blancafort,0
43,0,Bonastre,142
43,0,Borges del Camp (Les),0
43,0,Bot,0
43,0,Botarell,0
43,0,Bràfim,0
43,0,Cabacés,0
43,0,Cabra del Camp,0
43,0,Calafell,30.925
43,0,Cambrils,27.074
43,0,Capafonts,0
43,0,Capçanes,0
43,0,Caseres,0
43,0,Castellvell del Camp,1.661
43,0,Catllar (El),101
43,0,Sénia (La),501
43,0,Colldejou,61
43,0,Conesa,0
43,0,Constantí,0
43,0,Corbera d'Ebre,0
43,0,Cornudella de Montsant,1.040
43,0,Creixell,8.380
43,0,Cunit,22.600
43,0,Xerta,200
43,0,Duesaigües,188
43,0,Espluga de Francolí (L'),1.649
43,0,Falset,1.788
43,0,Fatarella (La),0
43,0,Febró (La),0
43,0,Figuera (La),0
43,0,Figuerola del Camp,0
43,0,Flix,42
43,0,Forès,0
43,0,Freginals,214
43,0,Galera (La),0
43,0,Gandesa,895
43,0,Garcia,0
43,0,Garidells (Els),0
43,0,Ginestar,259
43,0,Godall,187
43,0,Gratallops,95
43,0,Guiamets (Els),51
43,0,Horta de Sant Joan,58
43,0,Lloar (El),0
43,0,Llorac,0
43,0,Llorenç del Penedès,909
43,0,Margalef,138
43,0,Marçà,245
43,0,Mas de Barberans,101
43,0,Masdenverge,130
43,0,Masllorenç,0
43,0,Masó (La),0
43,0,Maspujols,6
43,0,Masroig (El),4
43,0,Milà (El),0
43,0,Miravet,41
43,0,Molar (El),0
43,0,Montblanc,2.542
43,0,Montbrió del Camp,758
43,0,Montferri,0
43,0,Montmell (El),2.031
43,0,Mont-ral,0
43,0,Mont-roig del Camp,9.215
43,0,Móra d'Ebre,4.475
43,0,Móra la Nova,487
43,0,Morell (El),747
43,0,Morera de Montsant (La),87
43,0,Nou de Gaià (La),341
43,0,Nulles,0
43,0,Palma d'Ebre (La),0
43,0,Pallaresos (Els),239
43,0,Passanant i Belltall,0
43,0,Paüls,231
43,0,Perafort,651
43,0,Perelló (El),0
43,0,Piles (Les),67
43,0,Pinell de Brai (El),186
43,0,Pira,92
43,0,Pla de Santa Maria (El),272
43,0,Pobla de Mafumet (La),0
43,0,Pobla de Massaluca (La),31
43,0,Pobla de Montornès (La),621
43,0,Poboleda,0
43,0,Pont d'Armentera (El),0
43,0,Porrera,0
43,0,Pradell de la Teixeta,119
43,0,Prades,270
43,0,Prat de Comte,193
43,0,Pratdip,36
43,0,Puigpelat,0
43,0,Querol,84
43,0,Rasquera,1.146
43,0,Renau,0
43,0,Reus,202.773
43,0,Riba (La),0
43,0,Riba-roja d'Ebre,822
43,0,Riera de Gaià (La),251
43,0,Riudecanyes,146
43,0,Riudecols,162
43,0,Riudoms,2.503
43,0,Rocafort de Queralt,0
43,0,Roda de Berà,1.815
43,0,Rodonyà,107
43,0,Roquetes,2.442
43,0,Rourell (El),0
43,0,Salomó,0
43,0,Sant Carles de la Ràpita,2.044
43,0,Sant Jaume dels Domenys,517
43,0,Santa Bàrbara,241
43,0,Santa Coloma de Queralt,717
43,0,Santa Oliva,2.661
43,0,Pontils,0
43,0,Sarral,787
43,0,Savallà del Comtat,0
43,0,Secuita (La),882
43,0,Selva del Camp (La),3.424
43,0,Senan,0
43,0,Solivella,240
43,1,Tarragona,147.096
43,0,Tivenys,748
43,0,Tivissa,1.101
43,0,Torre de Fontaubella (La),60
43,0,Torre de l'Espanyol (La),0
43,0,Torredembarra,14.894
43,0,Torroja del Priorat,0
43,0,Tortosa,29.574
43,0,Ulldecona,2.988
43,0,Ulldemolins,98
43,0,Vallclara,0
43,0,Vallfogona de Riucorb,0
43,0,Vallmoll,295
43,0,Valls,15.662
43,0,Vandellòs i l'Hospitalet de l'Infant,1.310
43,0,Vendrell (El),57.344
43,0,Vespella de Gaià,0
43,0,Vilabella,118
43,0,Vilallonga del Camp,1.197
43,0,Vilanova d'Escornalbou,0
43,0,Vilanova de Prades,24
43,0,Vilaplana,129
43,0,Vila-rodona,378
43,0,Vila-seca,14
43,0,Vilaverd,0
43,0,Vilella Alta (La),42
43,0,Vilella Baixa (La),1
43,0,Vilalba dels Arcs,0
43,0,Vimbodí i Poblet,301
43,0,Vinebre,40
43,0,Vinyols i els Arcs,704
43,0,Deltebre,4.378
43,0,Sant Jaume d'Enveja,2.233
43,0,Camarles,1.258
43,0,Aldea (L'),60
43,0,Salou,7.385
43,0,Ampolla (L'),802
43,0,Canonja (La),50
44,0,Ababuj,25
44,0,Abejuela,1
44,0,Aguatón,0
44,0,Aguaviva,120
44,0,Aguilar del Alfambra,0
44,0,Alacón,0
44,0,Alba,0
44,0,Albalate del Arzobispo,0
44,0,Albarracín,233
44,0,Albentosa,0
44,0,Alcaine,0
44,0,Alcalá de la Selva,0
44,0,Alcañiz,6.692
44,0,Alcorisa,1.097
44,0,Alfambra,0
44,0,Aliaga,0
44,0,Almohaja,7
44,0,Alobras,0
44,0,Alpeñés,0
44,0,Allepuz,0
44,0,Alloza,88
44,0,Allueva,0
44,0,Anadón,0
44,0,Andorra,58
44,0,Arcos de las Salinas,47
44,0,Arens de Lledó,23
44,0,Argente,0
44,0,Ariño,0
44,0,Azaila,0
44,0,Bádenas,0
44,0,Báguena,0
44,0,Bañón,27
44,0,Barrachina,0
44,0,Bea,12
44,0,Beceite,143
44,0,Belmonte de San José,273
44,0,Bello,0
44,0,Berge,450
44,0,Bezas,0
44,0,Blancas,0
44,0,Blesa,16
44,0,Bordón,0
44,0,Bronchales,0
44,0,Bueña,0
44,0,Burbáguena,0
44,0,Cabra de Mora,184
44,0,Calaceite,107
44,0,Calamocha,944
44,0,Calanda,378
44,0,Calomarde,0
44,0,Camañas,40
44,0,Camarena de la Sierra,0
44,0,Camarillas,0
44,0,Caminreal,0
44,0,Cantavieja,68
44,0,Cañada de Benatanduz,0
44,0,Cañada de Verich (La),0
44,0,Cañada Vellida,0
44,0,Cañizar del Olivar,288
44,0,Cascante del Río,0
44,0,Castejón de Tornos,0
44,0,Castel de Cabra,0
44,0,Castelnou,77
44,0,Castelserás,14
44,0,Castellar (El),64
44,0,Castellote,200
44,0,Cedrillas,0
44,0,Celadas,0
44,0,Cella,0
44,0,Cerollera (La),0
44,0,Codoñera (La),0
44,0,Corbalán,0
44,0,Cortes de Aragón,0
44,0,Cosa,0
44,0,Cretas,42
44,0,Crivillén,0
44,0,Cuba (La),20
44,0,Cubla,0
44,0,Cucalón,5
44,0,Cuervo (El),56
44,0,Cuevas de Almudén,0
44,0,Cuevas Labradas,0
44,0,Ejulve,36
44,0,Escorihuela,0
44,0,Escucha,28
44,0,Estercuel,0
44,0,Ferreruela de Huerva,0
44,0,Fonfría,0
44,0,Formiche Alto,34
44,0,Fórnoles,55
44,0,Fortanete,0
44,0,Foz-Calanda,114
44,0,Fresneda (La),124
44,0,Frías de Albarracín,0
44,0,Fuenferrada,0
44,0,Fuentes Calientes,186
44,0,Fuentes Claras,0
44,0,Fuentes de Rubielos,57
44,0,Fuentespalda,0
44,0,Galve,0
44,0,Gargallo,0
44,0,Gea de Albarracín,0
44,0,Ginebrosa (La),0
44,0,Griegos,0
44,0,Guadalaviar,0
44,0,Gúdar,151
44,0,Híjar,200
44,0,Hinojosa de Jarque,0
44,0,Hoz de la Vieja (La),0
44,0,Huesa del Común,16
44,0,Iglesuela del Cid (La),190
44,0,Jabaloyas,0
44,0,Jarque de la Val,0
44,0,Jatiel,0
44,0,Jorcas,0
44,0,Josa,0
44,0,Lagueruela,0
44,0,Lanzuela,21
44,0,Libros,0
44,0,Lidón,0
44,0,Linares de Mora,51
44,0,Loscos,50
44,0,Lledó,0
44,0,Maicas,0
44,0,Manzanera,40
44,0,Martín del Río,165
44,0,Mas de las Matas,0
44,0,Mata de los Olmos (La),0
44,0,Mazaleón,0
44,0,Mezquita de Jarque,0
44,0,Mirambel,31
44,0,Miravete de la Sierra,0
44,0,Molinos,342
44,0,Monforte de Moyuela,0
44,0,Monreal del Campo,942
44,0,Monroyo,0
44,0,Montalbán,187
44,0,Monteagudo del Castillo,0
44,0,Monterde de Albarracín,0
44,0,Mora de Rubielos,0
44,0,Moscardón,19
44,0,Mosqueruela,205
44,0,Muniesa,56
44,0,Noguera de Albarracín,379
44,0,Nogueras,60
44,0,Nogueruelas,155
44,0,Obón,0
44,0,Odón,0
44,0,Ojos Negros,0
44,0,Olba,5
44,0,Oliete,45
44,0,Olmos (Los),0
44,0,Orihuela del Tremedal,41
44,0,Orrios,0
44,0,Palomar de Arroyos,0
44,0,Pancrudo,0
44,0,Parras de Castellote (Las),0
44,0,Peñarroya de Tastavins,28
44,0,Peracense,0
44,0,Peralejos,0
44,0,Perales del Alfambra,167
44,0,Pitarque,19
44,0,Plou,0
44,0,Pobo (El),0
44,0,Portellada (La),0
44,0,Pozondón,0
44,0,Pozuel del Campo,0
44,0,Puebla de Híjar (La),0
44,0,Puebla de Valverde (La),0
44,0,Puertomingalvo,60
44,0,Ráfales,14
44,0,Rillo,0
44,0,Riodeva,0
44,0,Ródenas,0
44,0,Royuela,0
44,0,Rubiales,0
44,0,Rubielos de la Cérida,0
44,0,Rubielos de Mora,128
44,0,Salcedillo,0
44,0,Saldón,0
44,0,Samper de Calanda,0
44,0,San Agustín,58
44,0,San Martín del Río,0
44,0,Santa Cruz de Nogueras,0
44,0,Santa Eulalia,0
44,0,Sarrión,75
44,0,Segura de los Baños,79
44,0,Seno,10
44,0,Singra,0
44,0,Terriente,79
44,1,Teruel,14.606
44,0,Toril y Masegoso,1
44,0,Tormón,0
44,0,Tornos,0
44,0,Torralba de los Sisones,12
44,0,Torrecilla de Alcañiz,28
44,0,Torrecilla del Rebollar,0
44,0,Torre de Arcas,0
44,0,Torre de las Arcas,0
44,0,Torre del Compte,0
44,0,Torrelacárcel,0
44,0,Torre los Negros,0
44,0,Torremocha de Jiloca,16
44,0,Torres de Albarracín,0
44,0,Torrevelilla,0
44,0,Torrijas,0
44,0,Torrijo del Campo,0
44,0,Tramacastiel,0
44,0,Tramacastilla,0
44,0,Tronchón,44
44,0,Urrea de Gaén,0
44,0,Utrillas,0
44,0,Valacloche,0
44,0,Valbona,0
44,0,Valdealgorfa,6
44,0,Valdecuenca,0
44,0,Valdelinares,27
44,0,Valdeltormo,0
44,0,Valderrobres,0
44,0,Valjunquera,0
44,0,Vallecillo (El),0
44,0,Veguillas de la Sierra,0
44,0,Villafranca del Campo,0
44,0,Villahermosa del Campo,0
44,0,Villanueva del Rebollar de la Sierra,0
44,0,Villar del Cobo,0
44,0,Villar del Salz,0
44,0,Villarluengo,215
44,0,Villarquemado,0
44,0,Villarroya de los Pinares,0
44,0,Villastar,0
44,0,Villel,6
44,0,Vinaceite,0
44,0,Visiedo,28
44,0,Vivel del Río Martín,0
44,0,Zoma (La),0
45,0,Ajofrín,765
45,0,Alameda de la Sagra,1.145
45,0,Albarreal de Tajo,0
45,0,Alcabón,138
45,0,Alcañizo,0
45,0,Alcaudete de la Jara,620
45,0,Alcolea de Tajo,0
45,0,Aldea en Cabo,41
45,0,Aldeanueva de Barbarroya,0
45,0,Aldeanueva de San Bartolomé,45
45,0,Almendral de la Cañada,0
45,0,Almonacid de Toledo,0
45,0,Almorox,952
45,0,Añover de Tajo,659
45,0,Arcicóllar,232
45,0,Argés,0
45,0,Azután,0
45,0,Barcience,128
45,0,Bargas,217
45,0,Belvís de la Jara,0
45,0,Borox,1.872
45,0,Buenaventura,160
45,0,Burguillos de Toledo,2.670
45,0,Burujón,505
45,0,Cabañas de la Sagra,277
45,0,Cabañas de Yepes,0
45,0,Cabezamesada,94
45,0,Calera y Chozas,436
45,0,Caleruela,204
45,0,Calzada de Oropesa,69
45,0,Camarena,453
45,0,Camarenilla,154
45,0,Campillo de la Jara (El),971
45,0,Camuñas,0
45,0,Cardiel de los Montes,64
45,0,Carmena,0
45,0,Carpio de Tajo (El),123
45,0,Carranque,8.140
45,0,Carriches,0
45,0,Casar de Escalona (El),755
45,0,Casarrubios del Monte,0
45,0,Casasbuenas,0
45,0,Castillo de Bayuela,182
45,0,Cazalegas,68
45,0,Cebolla,659
45,0,Cedillo del Condado,81
45,0,Cerralbos (Los),0
45,0,Cervera de los Montes,167
45,0,Ciruelos,104
45,0,Cobeja,13
45,0,Cobisa,1.206
45,0,Consuegra,2.408
45,0,Corral de Almaguer,0
45,0,Cuerva,812
45,0,Chozas de Canales,0
45,0,Chueca,0
45,0,Domingo Pérez,368
45,0,Dosbarrios,398
45,0,Erustes,0
45,0,Escalona,0
45,0,Escalonilla,0
45,0,Espinoso del Rey,20
45,0,Esquivias,114
45,0,Estrella (La),378
45,0,Fuensalida,465
45,0,Gálvez,433
45,0,Garciotum,0
45,0,Gerindote,1.144
45,0,Guadamur,1.315
45,0,Guardia (La),334
45,0,Herencias (Las),0
45,0,Herreruela de Oropesa,157
45,0,Hinojosa de San Vicente,172
45,0,Hontanar,0
45,0,Hormigos,446
45,0,Huecas,0
45,0,Huerta de Valdecarábanos,0
45,0,Iglesuela (La),0
45,0,Illán de Vacas,0
45,0,Illescas,7.856
45,0,Lagartera,286
45,0,Layos,0
45,0,Lillo,476
45,0,Lominchar,1.057
45,0,Lucillos,0
45,0,Madridejos,3.466
45,0,Magán,439
45,0,Malpica de Tajo,471
45,0,Manzaneque,12
45,0,Maqueda,0
45,0,Marjaliza,81
45,0,Marrupe,50
45,0,Mascaraque,81
45,0,Mata (La),0
45,0,Mazarambroz,25
45,0,Mejorada,1
45,0,Menasalbas,0
45,0,Méntrida,495
45,0,Mesegar de Tajo,0
45,0,Miguel Esteban,0
45,0,Mocejón,0
45,0,Mohedas de la Jara,9
45,0,Montearagón,0
45,0,Montesclaros,76
45,0,Mora,2.194
45,0,Nambroca,0
45,0,Nava de Ricomalillo (La),20
45,0,Navahermosa,2.352
45,0,Navalcán,0
45,0,Navalmoralejo,0
45,0,Navalmorales (Los),0
45,0,Navalucillos (Los),513
45,0,Navamorcuende,0
45,0,Noblejas,0
45,0,Noez,690
45,0,Nombela,0
45,0,Novés,392
45,0,Numancia de la Sagra,826
45,0,Nuño Gómez,23
45,0,Ocaña,11.304
45,0,Olías del Rey,2.333
45,0,Ontígola,2.388
45,0,Orgaz,455
45,0,Oropesa,1.608
45,0,Otero,93
45,0,Palomeque,355
45,0,Pantoja,1.078
45,0,Paredes de Escalona,0
45,0,Parrillas,0
45,0,Pelahustán,182
45,0,Pepino,1.652
45,0,Polán,462
45,0,Portillo de Toledo,283
45,0,Puebla de Almoradiel (La),175
45,0,Puebla de Montalbán (La),1.055
45,0,Pueblanueva (La),184
45,0,Puente del Arzobispo (El),194
45,0,Puerto de San Vicente,592
45,0,Pulgar,0
45,0,Quero,274
45,0,Quintanar de la Orden,4.476
45,0,Quismondo,392
45,0,Real de San Vicente (El),0
45,0,Recas,639
45,0,Retamoso de la Jara,0
45,0,Rielves,75
45,0,Robledo del Mazo,125
45,0,Romeral (El),437
45,0,San Bartolomé de las Abiertas,332
45,0,San Martín de Montalbán,634
45,0,San Martín de Pusa,221
45,0,San Pablo de los Montes,773
45,0,San Román de los Montes,0
45,0,Santa Ana de Pusa,21
45,0,Santa Cruz de la Zarza,1.621
45,0,Santa Cruz del Retamar,324
45,0,Santa Olalla,477
45,0,Sartajada,0
45,0,Segurilla,740
45,0,Seseña,0
45,0,Sevilleja de la Jara,226
45,0,Sonseca,1.732
45,0,Sotillo de las Palomas,57
45,0,Talavera de la Reina,30.431
45,0,Tembleque,656
45,0,Toboso (El),699
45,1,Toledo,28.351
45,0,Torralba de Oropesa,79
45,0,Torrecilla de la Jara,48
45,0,Torre de Esteban Hambrán (La),380
45,0,Torrico,0
45,0,Torrijos,1.577
45,0,Totanés,0
45,0,Turleque,9
45,0,Ugena,2.130
45,0,Urda,481
45,0,Valdeverdeja,0
45,0,Valmojado,686
45,0,Velada,4
45,0,Ventas con Peña Aguilera (Las),354
45,0,Ventas de Retamosa (Las),1.353
45,0,Ventas de San Julián (Las),36
45,0,Villacañas,1.842
45,0,Villa de Don Fadrique (La),0
45,0,Villafranca de los Caballeros,870
45,0,Villaluenga de la Sagra,2.888
45,0,Villamiel de Toledo,0
45,0,Villaminaya,457
45,0,Villamuelas,508
45,0,Villanueva de Alcardete,40
45,0,Villanueva de Bogas,31
45,0,Villarejo de Montalbán,0
45,0,Villarrubia de Santiago,1.372
45,0,Villaseca de la Sagra,0
45,0,Villasequilla,650
45,0,Villatobas,291
45,0,Viso de San Juan (El),1.663
45,0,Yébenes (Los),578
45,0,Yeles,2.319
45,0,Yepes,1.735
45,0,Yuncler,144
45,0,Yunclillos,57
45,0,Yuncos,0
45,0,Santo Domingo-Caudilla,0
46,0,Ademuz,0
46,0,Ador,883
46,0,Atzeneta d'Albaida,49
46,0,Agullent,0
46,0,Alaquàs,25.806
46,0,Albaida,8.388
46,0,Albal,0
46,0,Albalat de la Ribera,0
46,0,Albalat dels Sorells,863
46,0,Albalat dels Tarongers,0
46,0,Alberic,2.039
46,0,Alborache,275
46,0,Alboraia/Alboraya,37.328
46,0,Albuixech,1
46,0,Alcàsser,2
46,0,Alcàntera de Xúquer,519
46,0,Alzira,10.757
46,0,Alcublas,0
46,0,Alcúdia (l'),7.332
46,0,Alcúdia de Crespins (l'),1.934
46,0,Aldaia,533
46,0,Alfafar,3.272
46,0,Alfauir,47
46,0,Alfara de la Baronia,317
46,0,Alfara del Patriarca,622
46,0,Alfarp,0
46,0,Alfarrasí,0
46,0,Algar de Palancia,0
46,0,Algemesí,7.294
46,0,Algimia de Alfara,63
46,0,Alginet,0
46,0,Almàssera,4.282
46,0,Almiserà,0
46,0,Almoines,95
46,0,Almussafes,6.197
46,0,Alpuente,0
46,0,Alqueria de la Comtessa (l'),513
46,0,Andilla,0
46,0,Anna,2.122
46,0,Antella,196
46,0,Aras de los Olmos,0
46,0,Aielo de Malferit,1.096
46,0,Aielo de Rugat,0
46,0,Ayora,426
46,0,Barxeta,0
46,0,Barx,293
46,0,Bèlgida,0
46,0,Bellreguard,1
46,0,Bellús,243
46,0,Benagéber,43
46,0,Benaguasil,3.539
46,0,Benavites,144
46,0,Beneixida,1.213
46,0,Benetússer,2.182
46,0,Beniarjó,238
46,0,Beniatjar,0
46,0,Benicolet,71
46,0,Benifairó de les Valls,0
46,0,Benifairó de la Valldigna,623
46,0,Benifaió,3.557
46,0,Beniflá,0
46,0,Benigànim,1.488
46,0,Benimodo,1.345
46,0,Benimuslem,61
46,0,Beniparrell,652
46,0,Benirredrà,308
46,0,Benissanó,3.266
46,0,Benissoda,46
46,0,Benissuera,209
46,0,Bétera,0
46,0,Bicorp,0
46,0,Bocairent,706
46,0,Bolbaite,326
46,0,Bonrepòs i Mirambell,730
46,0,Bufali,18
46,0,Bugarra,0
46,0,Buñol,2.563
46,0,Burjassot,16.013
46,0,Calles,104
46,0,Camporrobles,179
46,0,Canals,0
46,0,Canet d'En Berenguer,0
46,0,Carcaixent,9.412
46,0,Càrcer,0
46,0,Carlet,5
46,0,Carrícola,13
46,0,Casas Altas,27
46,0,Casas Bajas,0
46,0,Casinos,1.142
46,0,Castelló de Rugat,2.338
46,0,Castellonet de la Conquesta,16
46,0,Castielfabib,992
46,0,Catadau,0
46,0,Catarroja,8.142
46,0,Caudete de las Fuentes,143
46,0,Cerdà,205
46,0,Cofrentes,0
46,0,Corbera,287
46,0,Cortes de Pallás,0
46,0,Cotes,71
46,0,Quart de les Valls,0
46,0,Quart de Poblet,8.421
46,0,Quartell,0
46,0,Quatretonda,258
46,0,Cullera,25.493
46,0,Chelva,0
46,0,Chella,173
46,0,Chera,383
46,0,Cheste,0
46,0,Xirivella,12.361
46,0,Chiva,2.736
46,0,Chulilla,396
46,0,Daimús,782
46,0,Domeño,0
