prov_code,town_name,debt
8,SantaSusanna,10.740
8,SantVicençdeCastellet,1.777
8,SantVicençdelsHorts,2.886
8,SantVicençdeMontalt,862
8,SantVicençdeTorelló,46
8,CerdanyoladelVallès,10.332
8,Sentmenat,2.414
8,Cercs,0
8,Seva,2
8,Sitges,11.224
8,Sobremunt,0
8,Sora,0
8,Subirats,0
8,Súria,731
8,Tavèrnoles,0
8,Tagamanent,23
8,Talamanca,0
8,Taradell,2.241
8,Terrassa,150.298
8,Tavertet,0
8,Teià,1.696
8,Tiana,2.781
8,Tona,2.734
8,Tordera,13.425
8,Torelló,1.750
8,TorredeClaramunt(La),1.254
8,Torrelavit,0
8,TorrellesdeFoix,2.486
8,TorrellesdeLlobregat,462
8,Ullastrell,185
8,Vacarisses,1.463
8,Vallbonad'Anoia,0
8,Vallcebre,0
8,Vallgorguina,4
8,Vallirana,6.577
8,Vallromanes,190
8,Veciana,0
8,Vic,23.256
8,Vilada,0
8,Viladecavalls,2.512
8,Viladecans,43.351
8,VilanovadelCamí,3.082
8,VilanovadeSau,0
8,VilobídelPenedès,0
8,VilafrancadelPenedès,16.656
8,VilalbaSasserra,0
8,VilanovailaGeltrú,76.621
8,ViveriSerrateix,0
8,RupitiPruit,0
8,VilanovadelVallès,2.897
8,SantJuliàdeCerdanyola,0
8,BadiadelVallès,115
8,PalmadeCervelló(La),1.259
9,Abajas,0
9,AdradadeHaza,0
9,AguasCándidas,0
9,AguilardeBureba,0
9,Albillos,28
9,AlcocerodeMola,0
9,AlfozdeBricia,0
9,AlfozdeSantaGadea,175
9,Altable,0
9,Altos(Los),0
9,Ameyugo,0
9,Anguix,0
9,ArandadeDuero,698
9,Arandilla,0
9,ArauzodeMiel,0
9,ArauzodeSalce,0
9,ArauzodeTorre,0
9,Arcos,0
9,ArenillasdeRiopisuerga,0
9,Arija,54
9,Arlanzón,0
9,ArrayadeOca,0
9,Atapuerca,0
9,Ausines(Los),0
9,AvellanosadeMuñó,0
9,BahabóndeEsgueva,0
9,Balbases(Los),0
9,BañosdeValdearados,0
9,BañuelosdeBureba,0
9,BarbadillodeHerreros,0
9,BarbadillodelMercado,0
9,BarbadillodelPez,0
9,BarriodeMuñó,0
9,BarriosdeBureba(Los),0
9,BarriosdeColina,0
9,BasconcillosdelTozo,0
9,Bascuñana,0
9,Belbimbre,0
9,Belorado,0
9,Berberana,0
9,BerlangasdeRoa,0
9,BerzosadeBureba,0
9,Bozoó,0
9,Brazacorta,0
9,Briviesca,959
9,Bugedo,0
9,Buniel,0
9,Burgos,203.113
9,BustodeBureba,94
9,CabañesdeEsgueva,0
9,CabezóndelaSierra,0
9,Cavia,94
9,Caleruega,0
9,CampillodeAranda,0
9,Campolara,0
9,CanicosadelaSierra,0
9,Cantabrana,0
9,Carazo,0
9,CarcedodeBureba,0
9,CarcedodeBurgos,0
9,Cardeñadijo,223
9,Cardeñajimeno,0
9,CardeñuelaRiopico,0
9,Carrias,0
9,CascajaresdeBureba,0
9,CascajaresdelaSierra,0
9,CastellanosdeCastro,0
9,Castildelgado,0
9,CastildePeones,0
9,CastrillodelaReina,0
9,CastrillodelaVega,0
9,CastrillodelVal,0
9,CastrillodeRiopisuerga,0
9,CastrilloMotadeJudíos,0
9,Castrojeriz,0
9,Cayuela,0
9,Cebrecos,0
9,CeladadelCamino,0
9,CerezodeRíoTirón,0
9,CerratóndeJuarros,0
9,Ciadoncha,0
9,Cillaperlata,0
9,CilleruelodeAbajo,0
9,CilleruelodeArriba,0
9,CiruelosdeCervera,0
9,Cogollos,0
9,CondadodeTreviño,7
9,Contreras,0
9,CoruñadelConde,0
9,Covarrubias,71
9,CubillodelCampo,0
9,CubodeBureba,0
9,CuevadeRoa(La),0
9,CuevasdeSanClemente,0
9,Encío,0
9,EspinosadeCervera,52
9,EspinosadelCamino,0
9,EspinosadelosMonteros,876
9,Estépar,0
9,Fontioso,0
9,Frandovínez,0
9,FresnedadelaSierraTirón,0
9,Fresneña,0
9,FresnillodelasDueñas,0
9,FresnodeRíoTirón,0
9,FresnodeRodilla,0
9,Frías,0
9,Fuentebureba,0
9,Fuentecén,0
9,Fuentelcésped,0
9,Fuentelisendo,0
9,Fuentemolinos,0
9,Fuentenebro,0
9,Fuentespina,0
9,Galbarros,0
9,Gallega(La),0
9,Grijalba,0
9,Grisaleña,0
9,GumieldeIzán,146
9,GumieldeMercado,0
9,Hacinas,0
9,Haza,0
9,Hontanas,0
9,Hontangas,0
9,HontoriadelaCantera,0
9,HontoriadelPinar,0
9,HontoriadeValdearados,0
9,Hormazas(Las),0
9,HornillosdelCamino,0
9,Horra(La),3
9,Hortigüela,0
9,HoyalesdeRoa,0
9,Huérmeces,0
9,HuertadeArriba,0
9,HuertadeRey,0
9,Humada,0
9,Hurones,0
9,IbeasdeJuarros,0
9,Ibrillos,0
9,Iglesiarrubia,0
9,Iglesias,0
9,Isar,0
9,IterodelCastillo,0
9,JaramillodelaFuente,0
9,JaramilloQuemado,0
9,JuntadeTraslaloma,0
9,JuntadeVillalbadeLosa,0
9,JurisdiccióndeLara,0
9,JurisdiccióndeSanZadornil,0
9,Lerma,0
9,LlanodeBureba,0
9,MadrigaldelMonte,0
9,MadrigalejodelMonte,0
9,Mahamud,0
9,MambrilladeCastrejón,0
9,MambrillasdeLara,0
9,Mamolar,0
9,Manciles,0
9,Mazuela,0
9,Mecerreyes,0
9,MedinadePomar,925
9,MelgardeFernamental,288
9,MerindaddeCuesta-Urria,0
9,MerindaddeMontija,0
9,MerindaddeSotoscueva,0
9,MerindaddeValdeporres,0
9,MerindaddeValdivielso,0
9,Milagros,0
9,MirandadeEbro,12.338
9,Miraveche,0
9,ModúbardelaEmparedada,0
9,MonasteriodelaSierra,300
9,MonasteriodeRodilla,0
9,Moncalvillo,0
9,MonterrubiodelaDemanda,0
9,Montorio,0
9,MoradillodeRoa,0
9,NavadeRoa,0
9,NavasdeBureba,0
9,Nebreda,0
9,Neila,0
9,OlmedillodeRoa,0
9,OlmillosdeMuñó,0
9,Oña,110
9,Oquillas,0
9,OrbanejaRiopico,0
9,PadilladeAbajo,0
9,PadilladeArriba,0
9,PadronesdeBureba,0
9,PalaciosdelaSierra,0
9,PalaciosdeRiopisuerga,0
9,PalazuelosdelaSierra,0
9,PalazuelosdeMuñó,0
9,Pampliega,0
9,Pancorbo,67
9,Pardilla,0
9,PartidodelaSierraenTobalina,0
9,PedrosadeDuero,102
9,PedrosadelPáramo,0
9,PedrosadelPríncipe,0
9,PedrosadeRíoÚrbel,0
9,PeñarandadeDuero,0
9,PeraldeArlanza,0
9,Piérnigas,0
9,PinedadelaSierra,0
9,PinedaTrasmonte,0
9,PinilladelosBarruecos,114
9,PinilladelosMoros,0
9,PinillaTrasmonte,0
9,PozadelaSal,0
9,PrádanosdeBureba,0
9,Pradoluengo,147
9,Presencio,0
9,PuebladeArganzón(La),0
9,Puentedura,0
9,Quemada,0
9,Quintanabureba,0
9,QuintanadelPidio,0
9,Quintanaélez,0
9,Quintanaortuño,0
9,Quintanapalla,0
9,QuintanardelaSierra,0
9,Quintanavides,0
9,QuintanilladelaMata,0
9,QuintanilladelCoco,0
9,Quintanillas(Las),0
9,QuintanillaSanGarcía,0
9,QuintanillaVivar,0
9,RabaneradelPinar,16
9,Rábanos,0
9,RabédelasCalzadas,0
9,RebolledodelaTorre,0
9,RedecilladelCamino,0
9,RedecilladelCampo,0
9,RegumieldelaSierra,0
9,Reinoso,0
9,Retuerta,0
9,RevillayAhedo(La),146
9,RevilladelCampo,0
9,Revillarruz,0
9,RevillaVallejera,0
9,Rezmondo,0
9,RiocavadodelaSierra,0
9,Roa,885
9,Rojas,0
9,RoyueladeRíoFranco,0
9,Rubena,0
9,RublacedodeAbajo,0
9,Rucandio,0
9,SalasdeBureba,0
9,SalasdelosInfantes,0
9,SaldañadeBurgos,0
9,SalinillasdeBureba,0
9,SanAdriándeJuarros,1
9,SanJuandelMonte,0
9,SanMamésdeBurgos,0
9,SanMartíndeRubiales,0
9,SanMillándeLara,0
9,SantaCecilia,0
9,SantaCruzdelaSalceda,208
9,SantaCruzdelValleUrbión,0
9,SantaGadeadelCid,60
9,SantaInés,0
9,SantaMaríadelCampo,0
9,SantaMaríadelInvierno,0
9,SantaMaríadelMercadillo,0
9,SantaMaríaRivarredonda,0
9,SantaOlalladeBureba,0
9,SantibáñezdeEsgueva,0
9,SantibáñezdelVal,0
9,SantoDomingodeSilos,0
9,SanVicentedelValle,0
9,SargentesdelaLora,0
9,Sarracín,0
9,Sasamón,0
9,SequeradeHaza(La),0
9,Solarana,0
9,Sordillos,0
9,SotillodelaRibera,0
9,Sotragero,0
9,Sotresgudo,0
9,SusinosdelPáramo,0
9,Tamarón,0
9,Tardajos,30
9,Tejada,0
9,TerradillosdeEsgueva,0
9,TinieblasdelaSierra,0
9,Tobar,0
9,Tordómar,0
9,TorrecilladelMonte,0
9,Torregalindo,0
9,Torrelara,0
9,Torrepadre,0
9,Torresandino,0
9,TórtolesdeEsgueva,0
9,Tosantos,0
9,Trespaderne,127
9,TubilladelAgua,0
9,TubilladelLago,0
9,ÚrbeldelCastillo,0
9,Vadocondes,36
9,Valdeande,0
9,Valdezate,0
9,Valdorros,0
9,Valmala,0
9,VallartadeBureba,0
9,ValledeManzanedo,0
9,ValledeMena,963
9,ValledeOca,0
9,ValledeTobalina,0
9,ValledeValdebezana,0
9,ValledeValdelaguna,0
9,ValledeValdelucio,0
9,ValledeZamanzas,25
9,Vallejera,0
9,VallesdePalenzuela,0
9,Valluércanes,0
9,VidyBarrios(La),0
9,ViddeBureba(La),0
9,Vileña,0
9,ViloriadeRioja,0
9,VilviestredelPinar,0
9,Villadiego,4
9,VillaescusadeRoa,0
9,VillaescusalaSombría,0
9,Villaespasa,0
9,VillafrancaMontesdeOca,0
9,Villafruela,0
9,Villagalijo,0
9,VillagonzaloPedernales,512
9,Villahoz,0
9,VillalbadeDuero,0
9,VillalbilladeBurgos,0
9,VillalbilladeGumiel,0
9,Villaldemiro,0
9,Villalmanzo,14
9,VillamayordelosMontes,0
9,VillamayordeTreviño,0
9,Villambistia,0
9,Villamedianilla,0
9,VillamieldelaSierra,0
9,Villangómez,7
9,VillanuevadeArgaño,0
9,VillanuevadeCarazo,0
9,VillanuevadeGumiel,0
9,VillanuevadeTeba,0
9,VillaquirándelaPuebla,0
9,VillaquirándelosInfantes,0
9,Villariezo,0
9,Villasandino,0
9,VillasurdeHerreros,0
9,Villatuelda,0
9,VillaverdedelMonte,0
9,Villaverde-Mogina,0
9,VillayernoMorquillas,0
9,Villazopeque,0
9,Villegas,0
9,Villoruebo,0
9,Vizcaínos,0
9,Zael,0
9,ZarzosadeRíoPisuerga,23
9,Zazuar,0
9,Zuñeda,0
9,QuintanilladelAguayTordueles,0
9,ValledeSantibáñez,0
9,VillarcayodeMerindaddeCastillalaVieja,1.367
9,ValledelasNavas,0
9,ValledeSedano,0
9,MerindaddeRíoUbierna,55
9,AlfozdeQuintanadueñas,235
9,ValledeLosa,0
10,Abadía,2
10,Abertura,0
10,Acebo,87
10,Acehúche,0
10,Aceituna,0
10,Ahigal,0
10,Albalá,0
10,Alcántara,0
10,Alcollarín,162
10,Alcuéscar,50
10,Aldeacentenera,103
10,AldeadelCano,0
10,AldeadelObispo(La),29
10,AldeanuevadelaVera,0
10,AldeanuevadelCamino,0
10,AldehueladeJerte,2
10,Alía,0
10,Aliseda,0
10,Almaraz,0
10,Almoharín,110
10,ArroyodelaLuz,2
10,ArroyomolinosdelaVera,0
10,Arroyomolinos,0
10,BañosdeMontemayor,984
10,Barrado,0
10,BelvísdeMonroy,0
10,Benquerencia,12
10,Berrocalejo,0
10,Berzocana,0
10,BohonaldeIbor,0
10,Botija,27
10,Brozas,109
10,CabañasdelCastillo,0
10,Cabezabellosa,0
10,CabezueladelValle,54
10,Cabrero,0
10,Cáceres,23.305
10,Cachorrilla,0
10,Cadalso,1
10,Calzadilla,0
10,Caminomorisco,89
10,CampillodeDeleitosa,0
10,CampoLugar,14
10,Cañamero,591
10,Cañaveral,1.333
10,Carbajo,0
10,Carcaboso,97
10,Carrascalejo,8
10,CasardeCáceres,0
10,CasardePalomero,509
10,CasaresdelasHurdes,23
10,CasasdeDonAntonio,26
10,CasasdeDonGómez,6
10,CasasdelCastañar,0
10,CasasdelMonte,68
10,CasasdeMillán,55
10,CasasdeMiravete,86
10,Casatejada,0
10,CasillasdeCoria,0
10,CastañardeIbor,0
10,Ceclavín,0
10,Cedillo,0
10,Cerezo,0
10,Cilleros,7
10,ColladodelaVera,0
10,ConquistadelaSierra,100
10,Coria,2.282
10,CuacosdeYuste,0
10,Cumbre(La),0
10,Deleitosa,0
10,Descargamaría,0
10,Eljas,0
10,Escurial,0
10,FresnedosodeIbor,24
10,Galisteo,26
10,Garciaz,0
10,Garganta(La),24
10,GargantalaOlla,0
10,Gargantilla,48
10,Gargüera,0
10,GarrovillasdeAlconétar,0
10,Garvín,0
10,Gata,0
10,Gordo(El),0
10,Granja(La),0
10,Guadalupe,0
10,GuijodeCoria,0
10,GuijodeGalisteo,0
10,GuijodeGranadilla,0
10,GuijodeSantaBárbara,121
10,Herguijuela,210
10,Hernán-Pérez,0
10,HerreradeAlcántara,0
10,Herreruela,98
10,Hervás,374
10,Higuera,0
10,Hinojal,0
10,Holguera,0
10,Hoyos,112
10,Huélaga,0
10,Ibahernando,414
10,Jaraicejo,0
10,JaraízdelaVera,943
10,JarandilladelaVera,0
10,Jarilla,0
10,Jerte,71
10,Ladrillar,8
10,Logrosán,1.300
10,LosardelaVera,133
10,MadrigaldelaVera,0
10,Madrigalejo,259
10,Madroñera,4.775
10,Majadas,0
10,MalpartidadeCáceres,85
10,MalpartidadePlasencia,0
10,Marchagaz,30
10,MatadeAlcántara,248
10,Membrío,373
10,MesasdeIbor,0
10,Miajadas,0
10,Millanes,109
10,Mirabel,0
10,MohedasdeGranadilla,0
10,Monroy,0
10,Montánchez,0
10,Montehermoso,0
10,Moraleja,2.908
10,Morcillo,0
10,Navaconcejo,0
10,NavalmoraldelaMata,4
10,NavalvillardeIbor,44
10,NavasdelMadroño,155
10,Navezuelas,0
10,Nuñomoral,159
10,OlivadePlasencia,0
10,Palomero,3
10,PasaróndelaVera,0
10,PedrosodeAcim,0
10,PeraledadelaMata,0
10,PeraledadeSanRomán,75
10,PeralesdelPuerto,0
10,Pescueza,0
10,Pesga(La),0
10,PiedrasAlbas,0
10,Pinofranqueado,49
10,Piornal,248
10,Plasencia,37.236
10,Plasenzuela,1.272
10,Portaje,28
10,Portezuelo,0
10,PozuelodeZarzón,0
10,PuertodeSantaCruz,139
10,Rebollar,0
10,Riolobos,0
10,RobledillodeGata,0
10,RobledillodelaVera,31
10,RobledillodeTrujillo,0
10,Robledollano,0
10,Romangordo,0
10,Ruanes,36
10,Salorino,499
10,SalvatierradeSantiago,65
10,SanMartíndeTrevejo,0
10,SantaAna,106
10,SantaCruzdelaSierra,0
10,SantaCruzdePaniagua,0
10,SantaMartadeMagasca,896
10,SantiagodeAlcántara,379
10,SantiagodelCampo,0
10,SantibáñezelAlto,0
10,SantibáñezelBajo,0
10,Saucedilla,0
10,SeguradeToro,0
10,Serradilla,0
10,Serrejón,0
10,SierradeFuentes,404
10,Talaván,1
10,TalaverueladelaVera,0
10,Talayuela,2.435
10,TejedadeTiétar,0
10,Toril,0
10,Tornavacas,163
10,Torno(El),0
10,TorrecilladelosÁngeles,0
10,TorrecillasdelaTiesa,0
10,TorredeDonMiguel,0
10,TorredeSantaMaría,6
10,Torrejoncillo,202
10,TorrejónelRubio,33
10,Torremenga,0
10,Torremocha,47
10,Torreorgaz,16
10,Torrequemada,0
10,Trujillo,1.812
10,Valdastillas,2
10,ValdecañasdeTajo,163
10,Valdefuentes,140
10,Valdehúncar,0
10,ValdelacasadeTajo,0
10,Valdemorales,46
10,Valdeobispo,0
10,ValenciadeAlcántara,883
10,ValverdedelaVera,0
10,ValverdedelFresno,1
10,ViandardelaVera,0
10,VilladelCampo,0
10,VilladelRey,0
10,Villamesías,387
10,Villamiel,317
10,VillanuevadelaSierra,0
10,VillanuevadelaVera,895
10,VillardelPedroso,0
10,VillardePlasencia,0
10,VillasbuenasdeGata,0
10,ZarzadeGranadilla,0
10,ZarzadeMontánchez,0
10,ZarzalaMayor,0
10,Zorita,146
10,Rosalejo,0
10,Vegaviana,48
10,AlagóndelRío,0
10,Tiétar,29
10,PueblonuevodeMiramontes,0
11,AlcaládelosGazules,3.928
11,AlcaládelValle,93
11,Algar,387
11,Algeciras,176.894
11,Algodonales,5.353
11,ArcosdelaFrontera,50.165
11,Barbate,24.253
11,Barrios(Los),144.812
11,Benaocaz,0
11,Bornos,2.276
11,Bosque(El),907
11,Cádiz,169.310
11,CastellardelaFrontera,365
11,ConildelaFrontera,16.492
11,ChiclanadelaFrontera,81.775
11,Chipiona,41.112
11,Espera,7.036
11,Gastor(El),0
11,Grazalema,81
11,JerezdelaFrontera,731.117
11,JimenadelaFrontera,3.149
11,LíneadelaConcepción(La),148.412
11,Medina-Sidonia,3.386
11,Olvera,13
11,PaternadeRivera,3.153
11,PradodelRey,5.109
11,PuertodeSantaMaría(El),103.064
11,PuertoReal,81.097
11,PuertoSerrano,3.083
11,Rota,29.494
11,SanFernando,32.938
11,SanlúcardeBarrameda,62.016
11,SanRoque,64
11,SetenildelasBodegas,708
11,Tarifa,42.899
11,TorreAlháquime,38
11,Trebujena,9.193
11,Ubrique,4.074
11,VejerdelaFrontera,5.228
11,VillaluengadelRosario,174
11,Villamartín,23.099
11,Zahara,1.181
11,Benalup-CasasViejas,6.381
11,SanJosédelValle,823
12,AtzenetadelMaestrat,0
12,Aín,0
12,Albocàsser,329
12,AlcalàdeXivert,1.548
12,Alcora(l'),5.075
12,AlcudiadeVeo,0
12,Alfondeguilla,759
12,AlgimiadeAlmonacid,0
12,Almassora,3.160
12,Almedíjar,16
12,Almenara,1.721
12,Altura,4.332
12,Arañuel,0
12,AresdelMaestrat,0
12,Argelita,81
12,Artana,138
12,Ayódar,0
12,Azuébar,113
12,Barracas,0
12,Betxí,1.662
12,Bejís,850
12,Benafer,0
12,Benafigos,141
12,Benassal,253
12,Benicarló,5.254
12,Benicasim/Benicàssim,3.889
12,Benlloch,0
12,Borriol,2.066
12,Borriana/Burriana,7.994
12,Cabanes,0
12,Càlig,0
12,CanetloRoig,300
12,CastelldeCabres,0
12,Castellfort,0
12,Castellnovo,806
12,CastellóndelaPlana/CastellódelaPlana,47.372
12,CastillodeVillamalefa,104
12,Catí,271
12,Caudiel,0
12,CerveradelMaestre,263
12,Cinctorres,0
12,Cirat,0
12,CortesdeArenoso,331
12,Costur,0
12,CovesdeVinromà(les),737
12,Culla,405
12,Xert,109
12,Chilches/Xilxes,2.757
12,Chodos/Xodos,0
12,Chóvar,0
12,Eslida,0
12,Espadilla,0
12,Fanzara,0
12,Figueroles,0
12,Forcall,81
12,FuentelaReina,0
12,FuentesdeAyódar,0
12,Gaibiel,245
12,Geldo,0
12,Herbés,0
12,Higueras,0
12,Jana(la),536
12,Jérica,0
12,Llucena/LucenadelCid,1.803
12,Ludiente,49
12,Llosa(la),0
12,MatadeMorella(la),0
12,Matet,106
12,Moncofa,2.551
12,Montán,0
12,Montanejos,159
12,Morella,1.167
12,Navajas,4.882
12,Nules,1.154
12,OlocaudelRey,0
12,Onda,3.221
12,OropesadelMar/Orpesa,0
12,Palanques,55
12,Pavías,0
12,Peníscola/Peñíscola,9.542
12,PinadeMontalgrao,0
12,PortelldeMorella,13
12,PuebladeArenoso,0
12,PobladeBenifassà(la),0
12,PoblaTornesa(la),77
12,Ribesalbes,0
12,Rossell,669
12,Sacañet,0
12,Salzadella(la),244
12,SantJordi/SanJorge,0
12,SantMateu,441
12,SanRafaeldelRío,0
12,SantaMagdalenadePulpis,537
12,Serratella(La),0
12,Segorbe,1.120
12,SierraEngarcerán,107
12,Soneja,324
12,SotdeFerrer,0
12,Sueras/Suera,233
12,Tales,0
12,Teresa,0
12,Tírig,203
12,Todolella,0
12,Toga,38
12,Torás,0
12,Toro(El),0
12,TorralbadelPinar,0
12,Torreblanca,13
12,Torrechiva,0
12,Torred'EnBesora(la),0
12,Torred'enDoménec(La),0
12,Traiguera,0
12,Useras/Useres(les),551
12,Vallat,0
12,Valld'Alba,1.461
12,ValldeAlmonacid,0
12,Valld'Uixó(la),18.291
12,Vallibona,95
12,Vilafamés,0
12,Vilafranca/VillafrancadelCid,44
12,VillahermosadelRío,58
12,Villamalur,0
12,Vilanovad'Alcolea,119
12,VillanuevadeViver,0
12,VilardeCanes,0
12,Vila-real,20.303
12,Vilavella(la),0
12,Villores,116
12,Vinaròs,5.512
12,VistabelladelMaestrat,0
12,Viver,302
12,ZoritadelMaestrazgo,436
12,Zucaina,0
12,Alqueries/AlqueríasdelNiñoPerdido,696
12,SantJoandeMoró,0
13,Abenójar,289
13,Agudo,64
13,Alamillo,440
13,Albaladejo,0
13,AlcázardeSanJuan,9.703
13,Alcoba,402
13,AlcoleadeCalatrava,0
13,Alcubillas,123
13,AldeadelRey,0
13,Alhambra,0
13,Almadén,9.432
13,Almadenejos,91
13,Almagro,4.281
13,Almedina,0
13,AlmodóvardelCampo,0
13,Almuradiel,0
13,Anchuras,0
13,ArenasdeSanJuan,1
13,ArgamasilladeAlba,1.171
13,ArgamasilladeCalatrava,878
13,ArrobadelosMontes,82
13,BallesterosdeCalatrava,159
13,BolañosdeCalatrava,5.546
13,Brazatortas,0
13,Cabezarados,78
13,CabezarrubiasdelPuerto,301
13,CalzadadeCalatrava,345
13,CampodeCriptana,462
13,CañadadeCalatrava,113
13,CaracueldeCalatrava,0
13,CarrióndeCalatrava,226
13,Carrizosa,0
13,CastellardeSantiago,0
13,CiudadReal,14.294
13,CorraldeCalatrava,339
13,Cortijos(Los),0
13,Cózar,822
13,Chillón,0
13,Daimiel,11.823
13,FernánCaballero,0
13,Fontanarejo,17
13,Fuencaliente,27
13,Fuenllana,0
13,FuenteelFresno,11
13,GranátuladeCalatrava,203
13,Guadalmez,135
13,Herencia,159
13,HinojosasdeCalatrava,0
13,HorcajodelosMontes,0
13,Labores(Las),0
13,Luciana,0
13,Malagón,3.683
13,Manzanares,6.196
13,Membrilla,312
13,Mestanza,0
13,Miguelturra,957
13,Montiel,0
13,MoraldeCalatrava,0
13,Navalpino,155
13,NavasdeEstena,0
13,PedroMuñoz,2.582
13,Picón,0
13,Piedrabuena,0
13,Poblete,497
13,Porzuna,281
13,PozuelodeCalatrava,557
13,PozuelosdeCalatrava(Los),238
13,PuebladeDonRodrigo,120
13,PuebladelPríncipe,224
13,PuertoLápice,0
13,Puertollano,63.512
13,RetuertadelBullaque,0
13,Saceruela,98
13,SanCarlosdelValle,37
13,SanLorenzodeCalatrava,0
13,SantaCruzdelosCáñamos,0
13,SantaCruzdeMudela,1.416
13,Socuéllamos,5.897
13,Solana(La),6.771
13,SolanadelPino,457
13,Terrinches,179
13,Tomelloso,2.458
13,TorralbadeCalatrava,2.838
13,TorredeJuanAbad,0
13,Torrenueva,333
13,ValdemancodelEsteras,85
13,Valdepeñas,18.075
13,ValenzueladeCalatrava,98
13,Villahermosa,737
13,Villamanrique,0
13,VillamayordeCalatrava,0
13,VillanuevadelaFuente,0
13,VillanuevadelosInfantes,27
13,VillanuevadeSanCarlos,108
13,VillardelPozo,43
13,VillarrubiadelosOjos,3.691
13,VillartadeSanJuan,334
13,VisodelMarqués,0
13,Robledo(El),189
13,Ruidera,708
13,ArenalesdeSanGregorio,358
13,LlanosdelCaudillo,0
14,Adamuz,892
14,AguilardelaFrontera,242
14,Alcaracejos,0
14,Almedinilla,111
14,AlmodóvardelRío,4.509
14,Añora,452
14,Baena,7.894
14,Belalcázar,1.152
14,Belmez,1.457
14,Benamejí,1.832
14,Blázquez(Los),255
14,Bujalance,1.013
14,Cabra,1.593
14,CañetedelasTorres,1.412
14,Carcabuey,92
14,Cardeña,0
14,Carlota(La),7.369
14,Carpio(El),516
14,CastrodelRío,518
14,Conquista,0
14,Córdoba,199.000
14,DoñaMencía,1.392
14,DosTorres,465
14,EncinasReales,869
14,Espejo,1.581
14,Espiel,530
14,Fernán-Núñez,0
14,FuentelaLancha,0
14,FuenteObejuna,581
14,FuentePalmera,2.719
14,Fuente-Tójar,0
14,Granjuela(La),0
14,Guadalcázar,198
14,Guijo(El),479
14,HinojosadelDuque,865
14,Hornachuelos,1.027
14,Iznájar,87
14,Lucena,15.506
14,Luque,593
14,MontalbándeCórdoba,195
14,Montemayor,0
14,Montilla,9.196
14,Montoro,3.800
14,Monturque,0
14,Moriles,0
14,NuevaCarteya,863
14,Obejo,268
14,Palenciana,176
14,PalmadelRío,9.108
14,PedroAbad,479
14,Pedroche,0
14,Peñarroya-Pueblonuevo,2.219
14,Posadas,0
14,Pozoblanco,2.712
14,PriegodeCórdoba,9.434
14,PuenteGenil,9.467
14,Rambla(La),0
14,Rute,4.774
14,SanSebastiándelosBallesteros,0
14,Santaella,618
14,SantaEufemia,50
14,Torrecampo,0
14,Valenzuela,197
14,Valsequillo,0
14,Victoria(La),0
14,VilladelRío,2.013
14,VillafrancadeCórdoba,181
14,Villaharta,195
14,VillanuevadeCórdoba,384
14,VillanuevadelDuque,82
14,VillanuevadelRey,4
14,Villaralto,3
14,VillaviciosadeCórdoba,0
14,Viso(El),0
14,Zuheros,59
15,1,Abegondo
15,2,Ames
15,3,Aranga
15,4,Ares
15,5,Arteixo
15,6,Arzúa
15,7,Baña(A)
15,8,Bergondo
15,9,Betanzos
15,10,Boimorto
15,11,Boiro
15,12,Boqueixón
15,13,Brión
15,14,CabanadeBergantiños
15,15,Cabanas
15,16,Camariñas
15,17,Cambre
15,18,Capela(A)
15,19,Carballo
15,20,Carnota
15,21,Carral
15,22,Cedeira
15,23,Cee
15,24,Cerceda
15,25,Cerdido
15,27,Coirós
15,28,Corcubión
15,29,Coristanco
15,30,Coruña(A)
15,31,Culleredo
15,32,Curtis
15,33,Dodro
15,34,Dumbría
15,35,Fene
15,36,Ferrol
15,37,Fisterra
15,38,Frades
15,39,Irixoa
15,40,Laxe
15,41,Laracha(A)
15,42,Lousame
15,43,MalpicadeBergantiños
15,44,Mañón
15,45,Mazaricos
15,46,Melide
15,47,Mesía
15,48,Miño
15,49,Moeche
15,50,Monfero
15,51,Mugardos
15,52,Muxía
15,53,Muros
15,54,Narón
15,55,Neda
15,56,Negreira
15,57,Noia
15,58,Oleiros
15,59,Ordes
15,60,Oroso
15,61,Ortigueira
15,62,Outes
15,64,Paderne
15,65,Padrón
15,66,Pino(O)
15,67,PobradoCaramiñal(A)
15,68,Ponteceso
15,69,Pontedeume
15,70,PontesdeGarcíaRodríguez(As)
15,71,PortodoSon
15,72,Rianxo
15,73,Ribeira
15,74,Rois
15,75,Sada
15,76,SanSadurniño
15,77,SantaComba
15,78,SantiagodeCompostela
15,79,Santiso
15,80,Sobrado
15,81,Somozas(As)
15,82,Teo
15,83,Toques
15,84,Tordoia
15,85,Touro
15,86,Trazo
15,87,Valdoviño
15,88,ValdoDubra
15,89,Vedra
15,90,Vilasantar
15,91,Vilarmaior
15,92,Vimianzo
15,93,Zas
15,901,Cariño
15,902,Oza-Cesuras
16,AbiadelaObispalía,0
16,Acebrón(El),0
16,Alarcón,72
16,AlbaladejodelCuende,0
16,AlbalatedelasNogueras,12
16,Albendea,24
16,AlbercadeZáncara(La),202
16,AlcaládelaVega,0
16,Alcantud,0
16,AlcázardelRey,0
16,Alcohujate,0
16,AlconcheldelaEstrella,49
16,Algarra,0
16,Aliaguilla,0
16,Almarcha(La),153
16,Almendros,79
16,AlmodóvardelPinar,0
16,AlmonaciddelMarquesado,236
16,Altarejos,0
16,ArandilladelArroyo,0
